기업명_그룹,매출액,영업이익,당기순이익,자산총계,자본총계,자본금,영업활동현금흐름,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,EPS(원),PER(배),BPS(원),PBR(배),발행주식수(보통주)
GS,235869.5,35973.0,17482.833333333332,314376.6666666667,147709.5,4735.0,19953.666666666668,120080.5,14.331666666666669,6.8116666666666665,14.141666666666666,5.621666666666667,113.99833333333333,15987.666666666666,-0.6184666406554816,116621.0,0.35666666666666663,92915378.0
GS건설,108489.5,6179.666666666667,4184.833333333333,158296.5,50210.166666666664,4238.333333333333,4578.333333333333,43629.166666666664,5.873333333333334,3.921666666666667,7.971666666666667,2.77,215.29,4228.0,7.043333333333334,55246.666666666664,0.5499999999999999,84769275.5
GS리테일,102232.33333333333,2953.6666666666665,3166.5,92645.0,41260.0,1000.8333333333334,7288.833333333333,30817.833333333332,2.861666666666667,3.2616666666666663,10.276666666666666,3.8166666666666664,127.48,3544.5,40.205000000000005,38075.5,0.7999999999999999,100098268.33333333
HD한국조선해양,162994.16666666666,-6270.0,-6672.0,282468.1666666667,123641.83333333333,3539.0,4947.0,49497.5,-3.9216666666666664,-4.245,-5.33,-2.515,128.51833333333332,-7873.0,-15.469841385938864,140857.66666666666,0.5983333333333333,70773116.0
HD현대,430279.1666666667,19395.166666666668,10360.833333333334,491381.5,174322.0,814.0,12161.833333333334,167679.5,3.4783333333333335,1.3150000000000002,8.125,1.8616666666666666,181.4433333333333,7023.5,-9.251688819179948,99236.0,0.5650000000000001,78993085.0
HD현대미포,32861.833333333336,-1208.6666666666667,-773.1666666666666,42667.0,22170.0,1997.0,1700.6666666666667,1586.3333333333333,-3.7566666666666664,-2.51,-3.545,-1.9900000000000002,93.12333333333333,-1972.0,-60.08811702108178,54567.666666666664,1.3566666666666667,39942149.0
HD현대인프라코어,45739.666666666664,2984.8333333333335,3515.8333333333335,59669.333333333336,20222.666666666668,3446.5,2507.5,21388.333333333332,6.52,7.726666666666667,16.933333333333334,5.07,205.87666666666664,1433.0,6.228333333333334,7841.0,0.9383333333333335,212226666.33333334
HD현대일렉트릭,19561.333333333332,818.5,630.6666666666666,23346.0,7442.0,1802.0,86.33333333333333,6143.0,4.008333333333334,2.86,8.398333333333333,2.688333333333333,216.50833333333333,1756.1666666666667,-4.826504890391089,20556.666666666668,1.445,36047135.0
HL만도,67344.83333333333,2162.6666666666665,1210.0,56474.166666666664,21032.166666666668,470.0,2360.3333333333335,20402.333333333332,3.1749999999999994,1.7966666666666669,5.555,2.1933333333333334,169.70666666666668,2253.3333333333335,95.05,42718.0,1.2266666666666666,46957120.0
HMM,149583.16666666666,75973.33333333333,68582.83333333333,205542.83333333334,141247.33333333334,23099.333333333332,82774.66666666667,48978.166666666664,47.145,40.43833333333333,63.51666666666667,36.33166666666666,112.75999999999999,14992.166666666666,7.1816666666666675,29165.333333333332,1.1033333333333333,461987300.5
HS효성첨단소재,35190.666666666664,3090.1666666666665,1912.3333333333333,28330.166666666668,7038.5,224.0,3055.0,16059.0,8.391666666666666,5.1883333333333335,27.790000000000003,6.95,321.81666666666666,32645.333333333332,1424.503333333333,135901.0,2.8800000000000003,4479948.0
JB금융지주,28474.166666666668,7272.5,5494.166666666667,576085.5,44952.166666666664,9849.0,-5482.833333333333,108223.16666666667,25.45,19.261666666666667,12.823333333333332,0.9800000000000001,1183.335,2690.3333333333335,2.888333333333333,22127.5,0.34833333333333333,196982894.0
KB금융,704502.8333333334,54495.166666666664,40131.0,6674176.5,503856.0,20906.0,-2183.3333333333335,1141863.0,8.021666666666667,5.896666666666667,8.833333333333334,0.6233333333333333,1229.1316666666667,9973.666666666666,4.996666666666667,126592.66666666667,0.39666666666666667,412352494.0
KCC,61929.666666666664,3857.5,901.0,129101.5,54419.166666666664,481.0,4469.5,48156.166666666664,6.0950000000000015,1.7449999999999999,2.1599999999999997,0.8300000000000001,137.24166666666667,11368.0,6.944565217391303,673126.3333333334,0.35666666666666663,8886471.0
KG모빌리티,30131.166666666668,-2180.0,-2027.6666666666667,19140.166666666668,4987.333333333333,8420.0,-1118.0,1864.1666666666667,-7.756666666666668,-7.378333333333333,35.316666666666656,-10.891666666666666,-967.1416666666668,-11719.333333333334,-6.455825537948336,-166.0,-0.31668771683393676,101199762.5
KT,251104.5,15996.666666666666,12975.5,384872.0,173216.5,15645.0,44424.5,101983.66666666667,6.3566666666666665,5.148333333333333,7.906666666666666,3.4916666666666667,122.11333333333334,4569.833333333333,7.044999999999999,63278.666666666664,0.4883333333333333,261111808.0
KT&G,55110.5,13254.666666666666,10218.5,119413.5,92642.0,9550.0,11275.0,1780.6666666666667,24.22,18.650000000000002,11.283333333333333,8.76,28.871666666666666,7494.666666666667,11.508333333333333,77640.83333333333,1.1033333333333333,137292497.0
LG,67458.5,20550.833333333332,22093.5,274205.0,239073.83333333334,8145.666666666667,7835.166666666667,9160.166666666666,30.551666666666666,32.70166666666667,9.61,8.508333333333335,14.88,12728.833333333334,6.655,143878.83333333334,0.5750000000000001,159843682.66666666
LG디스플레이,270788.3333333333,-3050.5,-11659.833333333334,364055.0,127023.33333333333,17891.0,38031.0,141401.66666666666,-1.5200000000000002,-4.675000000000001,-10.266666666666666,-3.146666666666667,189.69333333333336,-2920.3333333333335,-10.117871551946378,28319.166666666668,0.56,395918184.0
LG생활건강,75974.83333333333,9889.0,5517.0,73034.16666666667,53752.0,886.0,7442.833333333333,4742.333333333333,12.856666666666667,7.075,10.741666666666667,7.778333333333333,35.95333333333333,30067.333333333332,40.70333333333334,313815.5,3.223333333333334,15618197.0
LG에너지솔루션,255986.0,12137.0,7798.0,382994.0,205938.0,1170.0,-5798.0,81093.0,4.74,3.0499999999999994,5.75,2.51,85.98,3305.0,131.77,80052.0,5.44,234000000.0
LG유플러스,138063.0,10146.833333333334,6523.833333333333,194026.0,81529.16666666667,25740.0,33121.0,70159.33333333333,7.346666666666667,4.716666666666667,8.418333333333335,3.408333333333333,138.11666666666667,1481.6666666666667,8.251666666666667,18263.833333333332,0.6599999999999999,436611361.0
LG이노텍,163668.66666666666,11708.0,8253.5,84837.0,36422.5,1183.0,13084.166666666666,18039.333333333332,7.255,4.8933333333333335,24.938333333333333,10.553333333333333,134.11166666666668,34874.0,9.331666666666665,153911.83333333334,1.8633333333333333,23667107.0
LG전자,760459.6666666666,37790.166666666664,17471.833333333332,534392.5,208690.16666666666,9042.0,32178.0,114966.66666666667,5.076666666666667,2.3466666666666662,7.616666666666667,3.3816666666666664,157.11333333333332,7023.833333333333,16.665000000000003,98922.16666666667,1.1516666666666666,163647814.0
LG화학,447012.3333333333,34660.666666666664,25294.5,579301.5,296089.5,3914.0,30950.166666666668,146018.33333333334,7.8549999999999995,5.626666666666666,10.115,4.996666666666667,100.83166666666666,28505.166666666668,38.07,332360.1666666667,2.0733333333333333,70592343.0
LIG넥스원,19845.166666666668,1325.6666666666667,1061.3333333333333,27978.833333333332,8341.166666666666,1100.0,3053.3333333333335,4759.5,6.47,5.293333333333334,13.593333333333334,3.9466666666666668,237.93666666666664,4824.166666666667,14.971666666666666,38301.166666666664,1.8916666666666666,22000000.0
LS,147628.0,4928.5,5734.166666666667,147807.5,52584.666666666664,1610.0,3060.3333333333335,60878.166666666664,3.3600000000000008,3.643333333333333,13.458333333333334,4.091666666666666,179.4366666666667,15849.666666666666,6.5249999999999995,140847.16666666666,0.46166666666666667,32200000.0
LS ELECTRIC,29784.333333333332,1677.3333333333333,882.8333333333334,30170.333333333332,15013.666666666666,1500.0,92.83333333333333,8081.0,5.638333333333333,3.0100000000000002,5.951666666666667,3.1183333333333336,100.46,2919.8333333333335,19.66,51323.333333333336,1.12,30000000.0
LX인터내셔널,168223.5,7281.166666666667,6300.166666666667,70077.83333333333,26060.333333333332,1938.0,7124.5,18522.5,4.121666666666667,3.69,24.213333333333335,9.525,172.5783333333333,10936.833333333334,2.7883333333333336,54084.0,0.56,38760000.0
NAVER,72666.0,12967.333333333334,59699.666666666664,310155.3333333333,211101.33333333334,165.0,14278.666666666666,41162.666666666664,18.233333333333334,87.31333333333333,39.75333333333334,23.61833333333333,53.37166666666667,36799.833333333336,28.401666666666667,136696.83333333334,2.36,164084803.33333334
NH투자증권,112596.66666666667,8232.166666666666,5581.0,566845.5,68556.33333333333,16829.833333333332,36912.0,140115.33333333334,7.435,5.046666666666667,8.803333333333333,0.9533333333333333,735.7733333333332,1783.5,7.315,20758.833333333332,0.5,311745737.3333333
OCI홀딩스,27995.333333333332,5705.166666666667,6144.0,60136.5,34445.833333333336,1272.0,3894.5,18306.666666666668,19.301666666666666,20.459999999999997,18.933333333333334,10.431666666666667,75.945,25786.833333333332,1.1782584051932952,142492.0,0.6716666666666667,23849371.0
PI첨단소재,2824.6666666666665,613.5,511.3333333333333,4745.0,3265.3333333333335,147.0,517.1666666666666,817.8333333333334,21.626666666666665,17.993333333333332,16.463333333333335,11.313333333333333,45.25,1741.6666666666667,22.051666666666666,11118.0,3.5416666666666665,29366322.0
POSCO홀딩스,774513.3333333334,59049.166666666664,44769.166666666664,928751.0,553427.6666666666,4824.0,66274.83333333333,236105.0,7.586666666666666,5.758333333333333,8.313333333333334,5.065,67.74166666666666,46590.166666666664,7.463333333333334,665627.3333333334,0.41500000000000004,85879032.5
S-Oil,331825.8333333333,22330.5,13790.166666666666,186527.0,75181.66666666667,2915.0,15899.833333333334,55692.0,5.521666666666666,3.3649999999999998,18.675,7.34,150.78166666666667,11826.333333333334,3.0372960304672625,64577.5,1.2833333333333332,112582792.0
SK,1119107.3333333333,56877.666666666664,38670.0,1753204.0,663986.1666666666,159.83333333333334,74921.83333333333,703449.1666666666,4.739999999999999,3.435,6.136666666666667,2.3433333333333333,163.76833333333335,16994.833333333332,24.471666666666664,373669.8333333333,0.59,73517823.66666667
SKC,23590.0,2606.0,1140.6666666666667,61576.5,22009.333333333332,1893.0,767.5,30495.666666666668,11.174999999999999,5.0233333333333325,2.396666666666667,2.0366666666666666,179.89499999999998,1206.3333333333333,1.303097876269618,52409.833333333336,2.223333333333333,37868298.0
SK네트웍스,101567.83333333333,1501.1666666666667,869.1666666666666,93488.66666666667,23958.833333333332,6487.0,-298.5,49949.0,1.505,0.86,3.7583333333333333,0.9349999999999999,290.2416666666667,329.5,15.595,10074.5,0.44333333333333336,248187647.0
SK바이오사이언스,9290.0,4742.0,3551.0,21101.0,16013.0,382.0,5366.0,1062.0,51.05,38.23,38.08,26.58,31.77,4828.0,46.61,20932.0,10.75,76500000.0
SK바이오팜,4186.0,950.0,648.0,6437.0,4442.0,392.0,-929.0,157.0,22.68,15.49,15.75,11.34,44.91,828.0,117.39,5672.0,17.14,78313250.0
SK스퀘어,27352.0,161.0,2561.0,221606.0,171632.0,141.0,3424.0,22757.0,0.59,9.36,1.55,1.14,29.12,1836.0,18.27,118972.0,0.28,141467571.0
SK아이이테크놀로지,6038.0,892.0,954.0,31845.0,22162.0,713.0,1094.0,7685.0,14.77,15.79,5.57,3.68,43.69,1393.0,120.58,31084.0,5.4,71297592.0
SK이노베이션,604045.6666666666,21358.333333333332,7526.5,565407.6666666666,207378.0,4686.0,5132.666666666667,218627.16666666666,2.5833333333333335,0.5266666666666668,2.5916666666666663,1.0783333333333334,170.28166666666667,5412.5,28.97456362886355,206956.83333333334,0.9133333333333334,94782129.0
SK케미칼,18109.333333333332,3262.1666666666665,2478.5,36447.166666666664,23698.333333333332,933.0,1176.8333333333333,6437.833333333333,17.316666666666666,14.160000000000002,13.365,7.88,61.04666666666666,9857.666666666666,12.975,99050.5,1.6949999999999996,17434782.333333332
SK텔레콤,169166.5,14765.5,15303.166666666666,339424.1666666667,142553.33333333334,328.5,52270.666666666664,114275.16666666667,8.713333333333333,9.108333333333334,9.601666666666667,4.108333333333333,145.04333333333332,4985.833333333333,10.633333333333333,54791.0,0.9366666666666666,249649045.83333334
TCC스틸,5930.666666666667,307.0,240.83333333333334,4272.166666666667,1763.1666666666667,243.66666666666666,-44.0,1586.0,4.841666666666666,3.8783333333333334,15.216666666666667,6.133333333333333,142.535,1007.8333333333334,-7.100769230769231,7074.833333333333,1.2466666666666668,24443009.5
TKG휴켐스,10038.833333333334,1055.5,774.6666666666666,9317.666666666666,7247.333333333333,409.0,655.0,552.5,11.031666666666666,7.906666666666666,10.953333333333333,8.358333333333333,28.57166666666667,1878.6666666666667,12.415000000000001,18630.166666666668,1.1883333333333332,40878588.0
iM금융지주,60260.333333333336,6443.833333333333,4717.5,869578.3333333334,62743.833333333336,8457.0,-15152.5,138165.83333333334,10.918333333333335,8.008333333333333,8.11,0.5633333333333334,1285.805,2542.0,3.0500000000000003,32205.166666666668,0.24,169145833.0
강원랜드,9779.166666666666,193.0,82.83333333333333,39666.0,33331.333333333336,1070.0,1711.1666666666667,661.3333333333334,-8.696666666666667,-5.505,0.305,0.21333333333333324,18.926666666666666,38.833333333333336,-145.17897333797757,16440.333333333332,1.4349999999999998,213940500.0
고려아연,101989.5,9745.333333333334,7653.166666666667,107868.83333333333,83750.83333333333,968.5,6692.833333333333,6963.333333333333,9.731666666666667,7.533333333333334,9.775,7.723333333333333,28.456666666666667,39598.166666666664,13.136666666666665,436829.6666666667,1.1866666666666665,19366579.0
금호석유화학,76099.83333333333,14996.166666666666,12624.166666666666,74018.16666666667,50588.166666666664,1675.0,10943.333333333334,8941.333333333334,19.241666666666667,16.15833333333333,28.763333333333332,18.44666666666667,47.775000000000006,37889.5,4.371666666666667,183953.66666666666,0.82,29833719.166666668
금호타이어,30084.5,-30.333333333333332,-765.3333333333334,44359.333333333336,12441.0,14363.0,-258.1666666666667,21600.166666666668,-0.24333333333333332,-2.646666666666667,-6.585,-1.7933333333333332,256.46166666666664,-268.3333333333333,-13.433596315876704,3998.5,0.8866666666666667,287260287.0
기아,764283.1666666666,56495.333333333336,45392.0,692205.6666666666,362910.3333333333,21393.0,80238.16666666667,88160.16666666667,7.178333333333334,5.813333333333333,13.023333333333333,6.771666666666667,91.23,11198.833333333334,7.386666666666667,90508.83333333333,0.7533333333333333,405363347.0
기업은행,226809.33333333334,32548.5,24039.666666666668,4085531.5,279962.6666666667,42067.0,-88274.66666666667,1950234.5,14.693333333333333,10.871666666666668,8.868333333333334,0.6150000000000001,1358.5483333333332,3017.3333333333335,3.3383333333333334,34957.0,0.2816666666666667,769923856.8333334
넷마블,25864.666666666668,413.1666666666667,-3038.0,93929.66666666667,57552.333333333336,86.0,-963.1666666666666,21493.833333333332,1.7966666666666662,-10.998333333333333,-4.791666666666667,-2.836666666666666,62.89666666666667,-3226.0,17.74305896548106,67898.83333333333,1.3766666666666667,85935468.83333333
녹십자,16189.333333333334,736.0,952.5,24420.166666666668,14947.833333333334,584.0,1076.0,5843.5,4.528333333333333,5.988333333333333,7.195,4.093333333333333,63.57666666666666,7470.666666666667,28.209999999999997,111748.33333333333,1.8949999999999998,11686538.0
녹십자홀딩스,19398.833333333332,765.1666666666666,1020.1666666666666,35018.5,18993.166666666668,266.0,891.6666666666666,10786.833333333334,3.9783333333333335,5.473333333333334,6.773333333333333,3.091666666666667,84.58833333333334,1278.6666666666667,22.948333333333334,22331.833333333332,1.1116666666666666,47028210.0
농심,28921.833333333332,1181.8333333333333,1160.3333333333333,29382.333333333332,22327.5,304.0,1726.1666666666667,829.8333333333334,4.131666666666667,4.043333333333333,5.411666666666666,4.058333333333334,31.628333333333334,19085.5,17.868333333333332,383779.8333333333,0.8716666666666667,6082642.0
대상,37175.833333333336,1501.3333333333333,1106.0,29733.166666666668,12606.333333333334,360.0,-57.0,11517.0,4.121666666666667,3.078333333333333,9.448333333333334,4.006666666666667,135.5716666666667,3065.8333333333335,7.94,34460.666666666664,0.6766666666666667,34648025.0
대우건설,94607.83333333333,7191.5,4627.333333333333,106071.83333333333,33806.0,20781.0,4387.833333333333,23146.0,7.621666666666667,4.878333333333334,14.608333333333334,4.4816666666666665,215.87,1109.0,4.591666666666667,8210.5,0.605,415622638.0
대웅,15783.333333333334,1808.3333333333333,1131.5,20287.666666666668,12100.666666666666,291.0,1431.8333333333333,4760.166666666667,11.333333333333334,7.2,12.815,5.831666666666667,67.58166666666666,1615.3333333333333,18.368333333333336,18559.333333333332,1.6083333333333334,58141980.0
대웅제약,12002.833333333334,803.0,336.5,14797.0,7191.0,290.0,892.6666666666666,4772.0,6.575,2.7816666666666663,5.438333333333333,2.3466666666666662,105.60000000000001,2711.5,70.05,53147.666666666664,2.9416666666666664,11586575.0
대한유화,22631.333333333332,-191.33333333333334,-33.833333333333336,22788.0,19230.5,410.0,1295.3333333333333,788.8333333333334,-0.9466666666666672,-0.24166666666666656,-0.12833333333333327,0.001666666666666335,18.405,-513.8333333333334,0.8621873591789863,311368.0,0.5966666666666667,6500000.0
대한전선,21572.833333333332,467.0,209.83333333333334,14837.0,6303.0,2763.0,-269.5,4614.166666666667,2.236666666666667,0.9566666666666667,4.406666666666666,1.4933333333333334,169.56,173.66666666666666,128.32666666666668,4898.333333333333,3.03,121436708.5
대한항공,113220.66666666667,19058.5,10193.5,275878.3333333333,74867.66666666667,16510.166666666668,41870.5,123272.66666666667,15.51833333333333,7.771666666666667,13.638333333333334,3.7016666666666667,312.295,2837.1666666666665,4.550234264747389,20986.5,1.2249999999999999,337638774.0
더블유게임즈,6263.833333333333,1877.8333333333333,-376.5,12489.666666666666,10527.333333333334,92.0,1562.0,715.1666666666666,29.978333333333335,-6.398333333333336,-0.08666666666666718,-2.128333333333334,18.650000000000002,-254.83333333333334,1.183193760262726,37663.333333333336,1.1983333333333333,21713036.0
덴티움,3134.0,927.5,652.5,6124.0,3217.3333333333335,62.0,608.3333333333334,2051.1666666666665,28.521666666666665,20.063333333333333,21.75,11.043333333333331,92.87833333333333,5898.5,14.433333333333332,37388.666666666664,2.1,11068830.0
동서,5388.5,399.1666666666667,1432.6666666666667,15957.833333333334,14885.5,498.0,853.6666666666666,18.0,7.435,26.486666666666668,9.783333333333333,9.093333333333334,7.281666666666666,1416.6666666666667,19.91,14932.833333333334,1.7633333333333334,99700000.0
동원시스템즈,13152.166666666666,921.8333333333334,624.5,14324.833333333334,6893.5,1438.1666666666667,1580.5,5109.833333333333,7.1049999999999995,4.75,9.345,4.478333333333333,108.17833333333333,2059.3333333333335,22.7,23140.5,1.883333333333333,28494863.166666668
두산,146864.83333333334,8666.333333333334,-2349.8333333333335,268398.0,92465.33333333333,1237.0,5284.833333333333,90731.83333333333,5.675,-1.4316666666666666,-20.228333333333335,-0.8816666666666667,195.42500000000004,-17393.166666666668,2.5144129199256917,104755.83333333333,0.8450000000000001,16523835.0
두산밥캣,69633.66666666667,7998.833333333333,4919.333333333333,86446.0,46316.0,521.5,5995.5,15997.833333333334,11.161666666666667,6.911666666666666,10.978333333333333,5.87,86.70166666666667,4906.833333333333,8.226666666666667,46209.166666666664,0.7833333333333332,100249166.0
두산에너빌리티,129027.66666666667,8204.333333333334,-1510.6666666666667,236929.33333333334,91604.33333333333,28428.666666666668,7043.166666666667,69376.66666666667,5.976666666666667,-1.0333333333333334,-8.735,-0.6516666666666667,164.065,-903.5,-0.13005715181243835,10620.333333333334,1.5716666666666665,567846843.0
두산퓨얼셀,3601.5,139.33333333333334,72.16666666666667,8781.166666666666,5197.0,82.0,-1882.1666666666667,1840.0,3.668333333333333,1.8916666666666664,1.63,0.9833333333333334,68.81666666666666,91.0,507.76500000000004,6350.5,6.245,65493726.0
롯데쇼핑,156266.0,3199.8333333333335,-3647.8333333333335,324655.3333333333,112980.16666666667,1414.0,16715.833333333332,156578.5,2.0500000000000003,-2.32,-3.9133333333333327,-1.1066666666666667,187.44333333333336,-13811.0,-7.393983454526076,345892.1666666667,0.265,28288755.0
롯데웰푸드,26627.833333333332,1111.3333333333333,410.0,33820.166666666664,17114.5,39.5,1523.0,10767.0,4.345,1.5833333333333333,2.975,1.366666666666667,98.60833333333333,5842.666666666667,20.37333333333333,209472.66666666666,0.5716666666666667,7925645.5
롯데정밀화학,20359.333333333332,3068.5,3014.0,25751.666666666668,21549.166666666668,1290.0,4639.666666666667,215.5,14.618333333333334,16.55,15.506666666666668,12.986666666666666,19.288333333333334,11680.666666666666,7.301666666666667,84606.5,0.7466666666666667,25800000.0
롯데지주,118786.83333333333,3430.6666666666665,1786.1666666666667,205083.33333333334,93981.0,211.5,7159.833333333333,73850.83333333333,2.7483333333333335,1.2583333333333333,2.2416666666666667,0.8266666666666668,117.99333333333334,1466.0,9.820547847741016,97213.66666666667,0.3233333333333333,104909237.0
롯데칠성,26325.5,1883.8333333333333,1084.5,36245.666666666664,14052.833333333334,49.833333333333336,2917.5,15371.166666666666,7.0616666666666665,4.005,7.708333333333333,3.0100000000000002,158.10166666666666,10714.5,-2.80107134335481,139687.83333333334,1.08,9228257.166666666
롯데케미칼,192153.83333333334,1900.5,5143.166666666667,242417.83333333334,160639.0,1714.0,6301.166666666667,49465.5,1.6033333333333337,2.905,3.681666666666666,2.4333333333333336,50.47666666666667,13925.5,64.03333333333333,394666.5,0.5166666666666667,36032377.0
메리츠금융지주,502304.5,22736.166666666668,16819.333333333332,834264.0,77116.5,714.0,25983.833333333332,171371.0,4.633333333333333,3.42,26.176666666666666,2.091666666666667,986.6566666666666,7911.833333333333,4.941666666666666,34524.5,1.0866666666666667,130791558.0
미래에셋증권,167679.66666666666,10991.5,8865.666666666666,1115145.1666666667,106440.33333333333,41020.0,10252.0,252665.33333333334,7.053333333333335,5.671666666666667,8.571666666666665,0.7433333333333333,956.625,1100.8333333333333,6.936666666666667,16879.833333333332,0.45333333333333337,626983074.6666666
미스토홀딩스,38970.333333333336,4387.0,3793.0,44669.333333333336,23656.833333333332,611.0,1796.8333333333333,10958.666666666666,11.296666666666667,9.555,17.078333333333333,8.805,89.355,4500.666666666667,9.211666666666666,28132.666666666668,1.3150000000000002,60752222.0
미원상사,3882.0,647.1666666666666,639.6666666666666,3867.6666666666665,3141.6666666666665,67.0,629.5,5.833333333333333,16.506666666666664,16.52,21.661666666666665,17.49,23.22,12873.166666666666,13.498333333333335,64234.166666666664,2.685,4910000.0
삼성E&A,86475.83333333333,5794.166666666667,4567.0,67365.16666666667,22056.166666666668,9800.0,5423.5,1873.3333333333333,6.626666666666666,5.1466666666666665,23.936666666666667,7.345,205.40333333333334,2544.0,9.011666666666667,11637.0,1.8266666666666669,196000000.0
삼성SDI,164622.5,13717.5,15416.666666666666,273288.5,159008.0,3567.0,23706.833333333332,48222.0,8.106666666666667,9.073333333333332,9.833333333333334,5.903333333333333,71.39999999999999,20325.0,36.62666666666667,223751.0,2.7933333333333334,70303724.0
삼성물산,381019.3333333333,18057.666666666668,20756.5,569611.6666666666,325594.8333333333,189.0,19190.333333333332,48491.0,4.5600000000000005,5.36,6.021666666666667,3.73,75.115,9223.833333333334,14.015,173302.66666666666,0.6933333333333334,186887081.0
삼성바이오로직스,24279.8,8050.8,6363.0,131372.0,73871.4,1729.0,7536.4,20254.8,33.370000000000005,25.994,10.136,6.087999999999999,74.608,9197.8,103.902,105554.6,8.687999999999999,69489064.0
삼성생명,346422.5,19556.833333333332,19147.833333333332,3180061.8333333335,412579.0,1000.0,17759.833333333332,187046.5,5.6499999999999995,5.533333333333334,4.905,0.5866666666666667,672.1750000000001,8929.333333333334,8.26,219542.0,0.31666666666666665,200000000.0
삼성에스디에스,149969.66666666666,8726.833333333334,8516.166666666666,110078.16666666667,78579.16666666667,387.0,11348.666666666666,6494.833333333333,5.955000000000001,5.515000000000001,11.163333333333332,8.006666666666666,39.92166666666666,10694.666666666666,16.12,98676.66666666667,1.4816666666666667,77377800.0
삼성전기,92295.16666666667,12391.5,9058.5,103499.83333333333,71221.83333333333,3880.0,16294.5,14312.166666666666,13.36,9.765,13.463333333333333,9.09,45.711666666666666,11448.5,14.700000000000003,92272.5,1.7833333333333334,74693696.0
삼성중공업,63230.666666666664,-10402.166666666666,-10465.166666666666,134457.5,37714.166666666664,12585.166666666666,-6054.833333333333,31258.333333333332,-16.349999999999998,-16.21166666666667,-25.845,-8.094999999999999,259.53166666666664,-1403.1666666666667,-5.053045730349187,4666.666666666667,1.19,845586074.0
삼성증권,118470.16666666667,8382.833333333334,6176.0,594716.0,60111.0,4585.0,23560.5,89600.5,7.618333333333335,5.613333333333333,10.735,1.0083333333333333,894.9316666666667,6916.0,5.8933333333333335,67313.83333333333,0.5583333333333333,89300000.0
삼성카드,36545.166666666664,7632.666666666667,5613.166666666667,277594.8333333333,76357.66666666667,6148.0,-16185.0,170942.66666666666,20.79,15.293333333333331,7.498333333333334,2.1133333333333333,262.9433333333333,4844.5,6.53,71556.0,0.4316666666666667,115858891.0
삼성화재,219612.33333333334,16987.166666666668,13144.666666666666,874754.0,141396.0,265.0,5079.0,0.0,7.991666666666667,6.203333333333333,9.005,1.4666666666666668,521.62,25934.166666666668,8.241666666666667,332010.3333333333,0.6083333333333334,47374837.0
