기업명_그룹,매출액,영업이익,당기순이익,자산총계,자본총계,자본금,영업활동현금흐름,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,EPS(원),PER(배),BPS(원),PBR(배),발행주식수(보통주)
세아베스틸지주,39102.666666666664,1130.3333333333333,668.6666666666666,37714.333333333336,20239.833333333332,2193.0,2410.8333333333335,10011.833333333334,2.813333333333334,1.6416666666666666,3.565,1.7933333333333337,86.37833333333333,1896.8333333333333,20.898333333333333,53982.833333333336,0.38999999999999996,35862119.0
세아제강지주,38009.5,3973.0,2577.8333333333335,48200.833333333336,24555.333333333332,207.0,3920.8333333333335,15781.166666666666,10.303333333333333,6.671666666666667,10.278333333333334,6.573333333333333,95.12666666666667,39199.5,10.26,457988.1666666667,0.42500000000000004,4141657.0
셀트리온,28847.833333333332,5710.333333333333,4797.833333333333,181618.16666666666,152110.16666666666,2071.5,6301.666666666667,18585.333333333332,21.615,18.111666666666668,5.1450000000000005,3.976666666666667,21.701666666666668,2669.5,76.28833333333334,70569.5,2.9249999999999994,216286945.0
신세계,67063.66666666667,5593.333333333333,2885.6666666666665,148446.33333333334,63426.5,492.0,8022.166666666667,49099.333333333336,8.360000000000001,4.225,4.795,1.9900000000000002,134.02666666666667,19969.833333333332,9.516666666666667,461597.0,0.35333333333333333,9845181.0
신한지주,393715.8333333333,62472.166666666664,45643.5,7112194.5,570884.0,29696.0,36878.166666666664,1247986.3333333333,15.97166666666667,11.729999999999999,8.428333333333333,0.6616666666666666,1145.54,8633.5,4.986666666666667,107171.83333333333,0.39833333333333326,507439964.3333333
씨에스윈드,22721.333333333332,1695.0,768.3333333333334,30585.666666666668,10693.833333333334,211.0,866.1666666666666,11168.166666666666,6.948333333333333,2.658333333333333,7.721666666666667,2.4183333333333334,183.74166666666665,1847.8333333333333,310.64833333333337,24612.833333333332,2.375,42171403.0
아모레퍼시픽,38563.666666666664,1820.1666666666667,3803.1666666666665,63208.833333333336,50837.833333333336,345.0,3084.8333333333335,3964.3333333333335,4.678333333333333,9.843333333333334,7.553333333333334,6.101666666666667,24.186666666666667,5489.333333333333,36.39666666666667,73320.16666666667,1.7,58492759.0
아모레퍼시픽홀딩스,42195.5,2206.3333333333335,4295.5,80892.16666666667,67598.0,480.0,3534.0,4117.0,5.1933333333333325,10.165000000000001,5.286666666666666,5.375,19.575,1835.3333333333333,20.778333333333332,37162.833333333336,0.6983333333333334,82458180.0
에스디바이오센서,29320.0,11466.0,9088.0,32619.0,29468.0,522.0,8890.0,356.0,39.11,31.0,35.3,28.87,10.69,8811.0,3.42,28794.0,1.05,104383353.0
에스엘,47953.333333333336,3593.1666666666665,3350.8333333333335,34166.166666666664,21526.333333333332,232.0,4137.833333333333,3548.8333333333335,7.425000000000001,6.908333333333334,16.631666666666664,10.291666666666666,59.47333333333333,6921.0,4.71,44839.666666666664,0.6916666666666668,46448520.0
에스원,26872.833333333332,2094.8333333333335,1766.8333333333333,22338.0,16168.166666666666,190.0,3573.3333333333335,490.5,7.8116666666666665,6.580000000000001,11.168333333333331,8.138333333333334,38.11666666666667,4650.0,12.861666666666665,47819.333333333336,1.2483333333333333,37999178.0
에이피알,7228.0,1227.0,1076.0,5651.0,3235.0,38.0,791.0,1093.0,16.98,14.89,41.34,25.24,74.68,2842.0,17.59,8687.0,5.760000000000001,38125890.0
에코프로머티,9525.0,88.0,50.0,11042.0,7991.0,351.0,1163.0,2529.0,0.92,0.53,0.91,0.58,38.19,85.0,2210.54,11584.0,16.27,68985218.0
엔씨소프트,18109.5,843.3333333333334,1910.1666666666667,41811.5,31492.166666666668,110.0,2228.0,5073.833333333333,2.733333333333333,9.811666666666666,5.976666666666667,4.3500000000000005,32.67666666666667,8674.333333333334,33.39333333333333,158410.0,1.5549999999999997,21954022.0
엘앤에프,31496.666666666668,-3090.6666666666665,-2101.5,30210.166666666668,9458.666666666666,180.83333333333334,-1286.6666666666667,16484.833333333332,-15.100000000000001,-10.218333333333334,-21.61,-6.246666666666667,233.39166666666665,-5744.333333333333,-12.70481002936087,27955.0,4.733333333333333,36234248.0
영원무역,36122.0,5073.333333333333,4488.166666666667,52128.166666666664,36629.0,222.0,5633.5,5350.0,13.885,12.281666666666666,16.30333333333333,9.451666666666666,42.54333333333334,11236.833333333334,4.0200000000000005,78483.66666666667,0.5733333333333334,44311468.0
영원무역홀딩스,43604.833333333336,7164.0,6370.5,63298.166666666664,46846.333333333336,68.0,7109.666666666667,4893.333333333333,16.366666666666667,14.556666666666667,16.208333333333332,10.911666666666667,35.31666666666666,26721.666666666668,2.97,214039.66666666666,0.365,13635592.0
오뚜기,34516.0,2269.1666666666665,1691.1666666666667,35591.666666666664,21031.666666666668,200.0,3330.3333333333335,8966.333333333334,6.566666666666666,4.963333333333334,9.035000000000002,4.97,69.48,42578.166666666664,10.218333333333332,574151.5,0.7166666666666667,4007830.0
오리온,30018.166666666668,5137.166666666667,4613.166666666667,38899.5,32120.333333333332,198.0,5629.5,491.5,17.098333333333333,15.306666666666667,15.661666666666667,12.578333333333333,21.283333333333335,11464.166666666666,10.073333333333332,78812.83333333333,1.4483333333333333,39536132.0
오리온홀딩스,30713.0,4549.0,3904.8333333333335,55297.333333333336,45667.833333333336,313.0,5771.0,1622.3333333333333,14.766666666666666,12.62,5.63,7.291666666666667,21.07,2011.6666666666667,8.051666666666668,37873.0,0.395,62645422.0
우리금융지주,443659.0,40323.5,30153.833333333332,5089573.5,343513.6666666667,37756.333333333336,5800.0,726977.5,9.085,6.794999999999999,9.371666666666666,0.61,1382.5866666666668,3920.8333333333335,3.5816666666666666,43582.333333333336,0.31666666666666665,743288995.6666666
유한양행,19495.333333333332,524.5,874.3333333333334,28205.5,21102.166666666668,790.3333333333334,919.1666666666666,2452.8333333333335,2.686666666666666,4.591666666666666,4.76,3.265,33.553333333333335,1186.5,90.30333333333333,27540.166666666668,3.311666666666666,80209064.0
율촌화학,4430.333333333333,-156.0,-113.0,6629.333333333333,3031.8333333333335,148.0,100.5,2514.1666666666665,-3.5316666666666663,-2.6199999999999997,-3.6199999999999997,-1.6983333333333333,119.15666666666665,-456.5,-80.18739853425134,12225.166666666666,2.188333333333333,24800000.0
이마트,292232.5,305.3333333333333,-1812.5,336468.8333333333,134506.83333333334,1394.0,12325.5,118791.16666666667,0.10333333333333333,-0.6299999999999999,-1.3650000000000004,-0.515,150.30333333333334,-5494.333333333333,-9.0451714078407,406185.0,0.17833333333333332,27875819.0
이수스페셜티케미컬,3321.0,142.0,105.0,2995.0,1217.0,302.0,106.0,1296.0,4.28,3.17,9.7,4.06,146.23,355.0,88.71,4063.0,7.739999999999999,30208280.0
일진하이솔루스,840.6666666666666,-75.5,25.333333333333332,3420.3333333333335,3165.0,182.0,73.33333333333333,4.166666666666667,-9.726666666666667,2.8183333333333334,0.8133333333333334,0.7433333333333333,8.061666666666667,70.33333333333333,414.1666666666667,8715.666666666666,2.513333333333333,36313190.0
제일기획,42604.833333333336,3147.5,2001.5,30750.333333333332,13731.666666666666,230.0,2928.0,1686.6666666666667,7.386666666666667,4.696666666666666,15.328333333333333,6.8450000000000015,123.92,1725.3333333333333,10.878333333333336,13426.833333333334,1.4116666666666664,115041225.0
종근당,15977.166666666666,1502.6666666666667,1402.3333333333333,13843.5,8236.166666666666,319.1666666666667,1495.0,2066.5,9.288333333333334,8.676666666666668,18.503333333333334,10.756666666666666,68.86,10060.833333333334,10.463333333333333,61963.5,1.6066666666666667,13802780.0
카카오,75879.66666666667,4786.333333333333,-5086.833333333333,251070.83333333334,138436.0,444.6666666666667,11853.5,43172.5,6.3549999999999995,-6.426666666666666,-0.8716666666666667,-2.058333333333333,81.30499999999999,-188.5,148.38078500292912,22787.333333333332,2.025,444351632.6666667
카카오뱅크,25717.666666666668,5218.166666666667,3822.0,561514.0,62618.0,23844.833333333332,16973.0,0.0,20.358333333333334,14.943333333333333,6.255,0.745,792.2800000000001,801.6666666666666,31.498333333333335,13142.5,1.8433333333333335,476896803.6666667
카카오페이,5840.666666666667,-529.0,-63.333333333333336,37548.0,19259.666666666668,669.0,1497.6666666666667,1060.0,-9.04,-0.7633333333333333,1.12,-0.15666666666666665,94.86666666666667,148.33333333333334,1794.1166666666666,13848.333333333334,3.6833333333333336,133844319.66666667
코스맥스,19422.333333333332,1351.1666666666667,540.6666666666666,17186.333333333332,4479.666666666667,57.0,1305.8333333333333,6748.666666666667,6.773333333333333,2.578333333333333,14.910000000000002,3.1933333333333334,287.16833333333335,5764.166666666667,24.953333333333333,40049.833333333336,3.3466666666666662,11349509.0
코스모신소재,5756.5,286.8333333333333,224.16666666666666,6917.0,4492.166666666667,322.0,-50.0,1255.5,5.02,3.93,6.301666666666667,3.9683333333333324,55.93666666666667,708.5,113.88,13878.166666666666,6.081666666666667,32287777.166666668
코스모화학,7606.833333333333,69.0,-234.0,11004.666666666666,5766.166666666667,378.3333333333333,-291.0,3308.5,0.9533333333333331,-3.0733333333333337,-14.85,-1.8383333333333332,92.145,-1034.0,-11.823656245318952,6541.5,3.5366666666666666,37974073.666666664
코오롱인더,48943.833333333336,1863.3333333333333,1037.6666666666667,66255.33333333333,33185.833333333336,1514.0,2841.8333333333335,23994.666666666668,3.7999999999999994,2.0833333333333335,3.2449999999999997,1.6616666666666664,100.96,3088.1666666666665,15.831666666666665,105406.16666666667,0.355,27519091.0
코웨이,41199.0,7543.666666666667,5160.5,52253.166666666664,28626.5,407.0,3422.0,13887.5,18.3,12.498333333333335,19.653333333333332,10.605,82.905,6995.333333333333,8.851666666666667,39680.166666666664,1.5650000000000002,73799619.0
크래프톤,23007.666666666668,9725.166666666666,9327.0,71128.83333333333,61202.166666666664,49.0,7601.666666666667,2988.5,41.97666666666667,38.895,15.985,13.661666666666667,16.273333333333337,19353.666666666668,13.781666666666666,133316.16666666666,1.8333333333333333,48254508.833333336
키움증권,103121.5,8467.333333333334,6490.5,531992.1666666666,52161.666666666664,1452.0,-35367.833333333336,115478.66666666667,8.066666666666666,6.186666666666667,12.996666666666664,1.2466666666666668,922.475,22570.166666666668,4.993333333333333,191936.83333333334,0.5466666666666667,25875507.166666668
태광산업,22505.5,-641.5,1471.5,47440.333333333336,40380.833333333336,56.0,1256.0,980.6666666666666,-2.7716666666666665,6.571666666666665,3.6500000000000004,3.0866666666666664,17.485,129220.83333333333,-10.120728326714007,4698373.666666667,0.135,1113400.0
팬오션,51043.166666666664,4958.333333333333,3285.6666666666665,90118.66666666667,51466.0,5346.0,8235.0,31309.5,9.565,6.2316666666666665,7.148333333333333,4.148333333333333,74.39333333333333,614.8333333333334,6.760000000000001,9627.666666666666,0.4083333333333334,534569512.0
포스코DX,14240.666666666666,1021.5,826.5,8847.833333333334,4857.5,760.0,555.1666666666666,31.166666666666668,7.115000000000001,5.734999999999999,17.96,9.516666666666667,83.41000000000001,540.8333333333334,60.87666666666667,3184.1666666666665,11.326666666666666,152034729.0
포스코인터내셔널,335462.6666666667,10965.666666666666,5793.166666666667,162934.33333333334,66160.33333333333,8358.166666666666,10028.0,60334.666666666664,3.2916666666666665,1.7283333333333333,11.155000000000001,3.903333333333333,148.98833333333332,3537.1666666666665,12.995,36536.166666666664,1.2116666666666667,167164848.16666666
포스코퓨처엠,39869.0,399.6666666666667,-938.6666666666666,68507.0,29725.166666666668,387.0,1769.6666666666667,30739.166666666668,1.0966666666666665,-2.48,-2.7816666666666667,-1.1183333333333334,129.46166666666667,-992.3333333333334,316.4688033564393,34618.333333333336,6.733333333333334,77463220.0
풍산,43811.333333333336,2767.0,1993.5,38343.833333333336,20620.166666666668,1401.0,2747.8333333333335,8184.333333333333,6.285,4.5216666666666665,10.061666666666667,5.414999999999999,85.91833333333334,7113.833333333333,6.201666666666665,75478.16666666667,0.5733333333333334,28024278.0
하나금융지주,757464.0,47734.5,36469.5,6109996.333333333,414537.0,15012.0,-2295.1666666666665,902044.5,6.330000000000001,4.833333333333333,9.238333333333333,0.6183333333333333,1374.7566666666664,12308.666666666666,4.035,142374.83333333334,0.3466666666666667,290389885.3333333
하나투어,4646.666666666667,199.16666666666666,584.8333333333334,6251.666666666667,1599.6666666666667,80.0,812.0,1310.0,-7.781666666666666,3.458333333333334,23.603333333333335,8.694999999999999,296.2283333333333,2788.5,8.960934401220442,10637.666666666666,5.251666666666666,16039185.0
하이브,21498.666666666668,2300.1666666666665,674.3333333333334,53332.333333333336,32816.5,207.83333333333334,2371.8333333333335,10998.333333333334,10.826666666666668,3.1816666666666666,2.66,1.3333333333333333,62.97833333333333,1824.6666666666667,469.545,73242.66666666667,2.7916666666666665,41602312.0
하이트진로,25559.333333333332,1771.1666666666667,741.5,33957.5,11402.166666666666,3688.0,1897.6666666666667,10704.833333333334,6.916666666666667,2.89,6.655,2.1783333333333332,197.87166666666667,1042.6666666666667,25.736666666666665,16077.333333333334,1.3383333333333336,70133611.0
한국가스공사,426670.6666666667,24300.666666666668,5748.666666666667,583238.6666666666,104236.5,4616.0,13466.166666666666,413353.0,5.866666666666667,1.4166666666666667,5.656666666666667,1.0533333333333335,460.50333333333333,6158.0,0.7698694316436253,119210.66666666667,0.26333333333333336,92313000.0
한국금융지주,213747.66666666666,9642.833333333334,8656.166666666666,1009619.3333333334,89665.66666666667,3079.0,-70812.66666666667,346688.3333333333,4.541666666666667,4.065,10.115,0.8966666666666668,1026.195,13991.666666666666,4.748333333333334,152345.83333333334,0.4266666666666667,55725992.0
한국앤컴퍼니,12413.833333333334,3355.5,2654.1666666666665,48321.666666666664,42080.833333333336,475.0,858.3333333333334,3044.1666666666665,26.611666666666668,20.856666666666666,6.454999999999999,5.641666666666666,14.78,2795.8333333333335,6.256666666666667,44412.0,0.36000000000000004,94935240.0
한국전력,879822.6666666666,-27740.5,-38325.5,2424430.6666666665,401030.5,32098.0,45325.333333333336,1347244.3333333333,-4.874999999999999,-5.5566666666666675,-7.418333333333333,-1.7450000000000003,505.94833333333327,-6136.5,0.9110087995786645,60227.166666666664,0.33166666666666667,641964077.0
한국콜마,22555.666666666668,1544.8333333333333,703.3333333333334,30553.666666666668,14706.333333333334,116.0,1602.3333333333333,11205.0,6.716666666666666,2.9083333333333337,5.97,2.2983333333333333,107.80833333333334,1830.5,78.54686264308013,31075.833333333332,1.695,23243128.5
한국타이어앤테크놀로지,90848.5,14414.166666666666,9261.166666666666,142761.83333333334,102866.0,619.0,16856.5,16264.333333333334,15.711666666666666,10.128333333333334,9.368333333333332,6.841666666666666,38.595,7365.666666666667,5.669999999999999,83632.16666666667,0.4749999999999999,123875069.0
한국항공우주,35544.333333333336,2264.5,1785.6666666666667,76880.16666666667,16457.666666666668,4874.0,-3488.0,9416.833333333334,6.321666666666666,4.976666666666667,11.61,2.3983333333333334,368.37999999999994,1851.0,29.783333333333335,16654.0,3.1650000000000005,97475107.0
한미반도체,3870.5,1578.8333333333333,1807.5,6726.166666666667,5261.0,127.0,1039.5,21.833333333333332,35.78333333333333,74.35000000000001,36.401666666666664,29.215000000000003,27.363333333333333,1857.1666666666667,35.775,5486.0,11.201666666666666,96976780.5
한미사이언스,12320.166666666666,426.8333333333333,782.1666666666666,12682.333333333334,8026.333333333333,348.8333333333333,548.1666666666666,2213.0,3.4516666666666667,6.383333333333333,10.353333333333333,6.603333333333333,57.84666666666667,1145.5,30.461666666666662,11859.666666666666,2.815,69174245.0
한미약품,14666.333333333334,2080.1666666666665,1422.6666666666667,19640.666666666668,11553.333333333334,316.0,1959.6666666666667,5523.666666666667,14.141666666666666,9.663333333333334,12.926666666666668,7.345,70.74166666666666,9617.166666666666,32.64333333333334,79314.66666666667,3.91,12810991.0
한샘,19433.166666666668,126.16666666666667,429.3333333333333,10674.333333333334,3638.5,235.0,477.0,3040.8333333333335,0.6733333333333333,2.313333333333333,14.310000000000002,4.195,195.57833333333335,1825.5,-5.5049286823818475,22126.833333333332,2.2533333333333334,23533928.0
한세실업,18359.666666666668,1571.0,808.0,13311.833333333334,6589.333333333333,200.0,1242.6666666666667,5082.333333333333,8.591666666666667,4.458333333333333,13.466666666666669,6.375,102.88999999999999,2016.0,8.59,16739.5,1.0133333333333334,40000000.0
한솔케미칼,7930.166666666667,1367.6666666666667,1265.1666666666667,13915.666666666666,9916.166666666666,567.0,1581.6666666666667,2737.3333333333335,17.15833333333333,15.885,14.666666666666666,9.49,40.68333333333334,10790.333333333334,14.881666666666666,81632.16666666667,1.9633333333333336,11335195.0
한온시스템,96111.66666666667,1850.5,-1552.1666666666667,99080.83333333333,27305.0,606.5,5201.666666666667,43792.333333333336,1.9633333333333332,-1.5366666666666664,-6.065,-1.54,263.91,-299.6666666666667,57.689023668639045,4282.166666666667,1.343333333333333,606281276.0
한올바이오파마,1327.5,10.833333333333334,3.1666666666666665,2219.3333333333335,1743.1666666666667,261.0,187.83333333333334,13.5,0.86,0.25500000000000006,0.17500000000000004,0.13666666666666663,27.281666666666666,5.666666666666667,284.01380952380947,3435.5,10.738333333333335,52240638.0
한일시멘트,17186.166666666668,2375.3333333333335,1733.3333333333333,28602.5,17549.666666666668,346.0,2043.0,6850.333333333333,13.678333333333333,9.99,10.233333333333334,6.228333333333333,62.901666666666664,2337.1666666666665,6.173333333333333,23536.0,0.57,69261540.0
한전KPS,15280.333333333334,1929.8333333333333,1571.3333333333333,16378.666666666666,12910.666666666666,90.0,2711.0,104.5,12.586666666666668,10.24,12.424999999999999,9.795,26.86833333333333,3492.0,11.38,28689.333333333332,1.3499999999999999,45000000.0
한전기술,5426.166666666667,392.5,431.5,8944.833333333334,5617.5,76.0,392.3333333333333,14.333333333333334,7.156666666666667,7.873333333333334,7.7633333333333345,4.941666666666666,59.095,1128.5,60.90833333333334,14765.5,3.8216666666666668,38220000.0
한진칼,2713.8333333333335,412.8333333333333,4954.666666666667,40177.5,30372.5,1682.0,766.1666666666666,7017.166666666667,14.805,189.47333333333336,18.91,12.64,33.026666666666664,7293.666666666667,9.96,43674.5,1.55,66762198.5
한화,540161.1666666666,24069.5,17252.0,2287606.8333333335,363764.5,4818.5,51060.166666666664,365428.3333333333,4.46,3.205,7.168333333333334,0.7983333333333333,528.0816666666666,7252.5,4.266666666666667,115995.66666666667,0.225,74958735.0
한화생명,235964.83333333334,11103.333333333334,9034.166666666666,1537588.8333333333,155798.16666666666,43426.0,34917.166666666664,118833.0,4.718333333333333,3.8466666666666662,6.661666666666666,0.5933333333333334,903.21,913.1666666666666,2.92,17485.833333333332,0.15333333333333332,868530000.0
한화솔루션,127449.66666666667,1969.1666666666667,-6529.0,272538.5,100463.33333333333,9035.333333333334,5112.0,109752.83333333333,1.4383333333333335,-5.281666666666666,-7.846666666666667,-2.336666666666667,170.76666666666665,-3979.3333333333335,-13.719753766423167,51054.0,0.5783333333333333,175123529.5
한화시스템,25840.166666666668,1570.3333333333333,3236.0,50140.0,22627.333333333332,9446.0,1388.6666666666667,3814.0,5.875,11.988333333333335,14.833333333333334,6.735,120.38499999999999,1751.3333333333333,3.48843621399177,12255.166666666666,1.5216666666666665,188919389.0
한화에어로스페이스,94266.83333333333,11307.666666666666,16200.166666666666,307080.5,78966.0,2530.0,14139.5,74116.5,11.160000000000002,15.773333333333335,36.63666666666666,6.103333333333334,294.18833333333333,29496.333333333332,9.228333333333333,87607.0,2.295,48105580.5
한화오션,86674.66666666667,-2154.8333333333335,266.3333333333333,156094.5,39932.666666666664,13710.666666666666,-22762.666666666668,39171.833333333336,-5.3116666666666665,-2.8133333333333326,-11.761666666666668,-0.4783333333333335,464.9816666666666,-1178.5,21.68104322647864,13594.666666666666,2.2550000000000003,276464446.5
현대건설,297588.0,-2740.8333333333335,-865.1666666666666,248928.16666666666,99739.16666666667,5621.0,-3215.5,27831.666666666668,-0.6,-0.06333333333333317,2.126666666666667,-0.1466666666666668,150.36666666666667,1445.1666666666667,-4.428333333333333,71221.33333333333,0.425,111355765.0
현대글로비스,272617.5,16942.0,11052.5,156458.5,81459.33333333333,281.5,20684.333333333332,37817.666666666664,6.213333333333334,4.0616666666666665,14.589999999999998,7.5,92.30666666666667,14652.5,7.166666666666667,108213.66666666667,0.9633333333333334,75000000.0
현대로템,39113.166666666664,3228.8333333333335,2873.3333333333335,51938.5,18021.333333333332,5457.0,4353.5,5664.166666666667,7.941666666666666,7.111666666666667,16.62166666666667,5.616666666666667,191.52333333333334,2657.6666666666665,15.286666666666667,16820.5,2.2416666666666667,109142293.0
현대모비스,570210.1666666666,26396.0,35857.333333333336,620615.0,429121.3333333333,4911.0,42662.333333333336,33011.666666666664,4.625,6.2700000000000005,8.718333333333334,6.023333333333333,44.663333333333334,38236.833333333336,6.163333333333334,472573.0,0.48833333333333334,93430094.0
현대백화점,43319.833333333336,2966.5,173.33333333333334,115245.83333333333,62714.333333333336,1170.0,7011.166666666667,26699.333333333332,6.859999999999999,0.2916666666666667,-0.4583333333333333,0.17999999999999997,83.73333333333333,-881.6666666666666,-18.7794395967215,203654.5,0.24500000000000002,23015627.0
현대엘리베이터,26649.0,1475.5,2132.8333333333335,34677.833333333336,13228.166666666666,2122.0,1424.1666666666667,9327.666666666666,5.303333333333334,7.941666666666667,17.075,6.3183333333333325,162.10833333333335,5340.333333333333,9.886666666666667,34089.666666666664,1.3333333333333333,39379519.333333336
현대위아,81802.5,2223.5,895.0,70710.5,38910.333333333336,1360.0,5227.0,14786.333333333334,2.715,1.0916666666666668,2.966666666666667,1.2683333333333333,81.96333333333332,3736.3333333333335,14.15,130697.16666666667,0.37666666666666665,27195083.0
현대제철,248080.83333333334,6152.666666666667,3251.0,352450.0,193535.5,6672.0,19012.833333333332,107657.5,2.356666666666667,1.2233333333333334,1.71,0.8933333333333332,82.13666666666667,2379.3333333333335,-116.78867816091953,144016.83333333334,0.19499999999999998,133445785.0
현대차,1655287.1666666667,137995.83333333334,120363.16666666667,3066774.1666666665,1092238.3333333333,14890.0,-18991.833333333332,1397581.6666666667,8.316666666666668,7.224999999999999,12.334999999999999,4.1883333333333335,180.63333333333335,41982.666666666664,4.803333333333334,376594.6666666667,0.5283333333333333,210829962.0
현대해상,165258.83333333334,11685.5,8325.5,466666.6666666667,59748.5,447.0,15562.5,20090.833333333332,7.091666666666666,5.0633333333333335,13.308333333333332,1.7783333333333335,735.2583333333333,9313.166666666666,3.2449999999999997,76195.16666666667,0.37833333333333335,89400000.0
호텔신라,39836.333333333336,408.5,-104.5,33988.666666666664,9349.5,2000.0,1519.3333333333333,16434.0,1.0533333333333335,-0.14666666666666658,0.2449999999999998,-0.23500000000000001,303.9066666666667,-261.6666666666667,-12.897422593604238,24698.5,2.8733333333333335,39248121.0
효성중공업,44660.5,2910.5,1602.6666666666667,54787.5,16197.333333333334,466.0,3464.3333333333335,12541.166666666666,6.385000000000001,3.436666666666666,11.391666666666666,3.0716666666666668,251.8183333333333,16266.666666666666,24.436666666666667,158594.33333333334,1.5516666666666665,9324548.0
효성티앤씨,78774.66666666667,2270.8333333333335,1280.0,44389.166666666664,16854.333333333332,216.0,5770.166666666667,13653.0,2.9149999999999996,1.6533333333333333,7.553333333333334,2.945,163.78666666666666,23169.166666666668,31.27333333333333,314699.5,0.975,4327682.0
후성,4950.666666666667,-26.0,-511.0,8532.5,3460.6666666666665,504.0,515.8333333333334,3924.1666666666665,-1.155,-11.828333333333333,-10.885,-5.6933333333333325,147.45000000000002,-348.5,-9.058029509654059,3220.0,2.4916666666666667,102280678.5
