매출액,영업이익,당기순이익,자산총계,자본총계,자본금,영업활동현금흐름,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,EPS(원),PER(배),BPS(원),PBR(배),발행주식수(보통주)
-0.2555537695484865,-0.28200356297016327,-0.24766890062305374,-0.35154801608661285,-0.5623127368636812,-0.5046841280554447,-0.10443917883424096,-0.33818411701573375,-0.3948554382912031,-0.287801697701299,1.1177199536038918,0.4065996956799157,-0.002949925565761355,0.24390751940361033,-0.1386796643930494,-0.18662317863140002,0.4209447981423414,-0.6394126115344271
-0.23142212327902392,0.10548599347589328,0.13796269174459855,1.0285150687724922,0.1568362315973335,1.4458157389811295,0.1451306546393517,0.42511033896295614,0.482234275351858,0.15510319753780405,-0.10570183777985032,-0.6771111779591148,3.457211166190389,-0.41460382456422906,-0.18545439155023866,-0.26209896652605547,-0.6681996437738005,1.205812753089075
1.242535460453316,0.6852663502973559,0.049597018396159216,0.08850602139341295,0.6761323245972678,-0.3090776851753814,1.9213570507812445,0.39581400068697215,-0.20834695777654325,-0.33776941346778344,-0.42184551320652264,-0.5271714282880229,-0.14081382283003782,-0.13135440173297244,-0.13670610386144583,0.10008033789667137,-0.5309242406660077,-0.56786570482489
-0.06761805136779424,-0.17993075002328882,-0.22976090702087834,-0.2871833621775574,-0.3354268863758339,-0.38758639354220953,-0.0724327736067308,-0.22113078429365715,-0.34424509684501403,-0.3244650013429674,-0.3242269817427873,-0.36686998859900993,-0.25018546725871044,0.027028184512247623,-0.12164260102839006,0.159121414408108,-0.4960827677960097,-0.606154427890051
0.7255862317295348,0.36602455159459535,0.09720111740421189,-0.0868204179682111,0.22370282723636284,-0.4265383258906204,0.6554525315909191,0.09639854490600719,-0.21709442419934133,-0.28678609372230535,-0.07938311606168633,-0.3330421182463855,-0.1791747092394886,1.7182825181680406,-0.15000414268153653,0.8585618165418313,-0.414553721280214,-0.6528262443246543
0.2966308939899267,0.7707120791462688,0.7749949635274056,0.223083514784885,0.1328269430472182,-0.4827887872012137,1.4445729008093797,-0.2983417198257869,0.3738281736121813,0.0955888043687799,0.8481524402481522,-0.2641673551860873,1.0415318601329233,1.242028167318396,-0.18582359505104887,0.13247447766552606,-0.581095961598805,-0.317468496002754
-0.4011738803104524,-0.30425923615922656,-0.3109001516773931,-0.2668624043078384,-0.29841437891687955,-0.35782808497789564,-0.28326550856992105,-0.14403900561900043,-0.24864778522443454,-0.1554684992384347,-0.5590218809496803,-0.6115887263752027,-0.1866275835530711,-0.2888720654063427,-0.18925530725265977,0.13330210127975115,-0.6284803647020026,-0.6173225892420348
-0.2542931138565161,-0.19998137214528341,-0.17520588691478084,-0.28932608387332376,-0.2830389393970122,-0.2660128158709272,-0.33081839079556147,-0.3034037197800732,-0.20762841589181336,-0.20145504740726425,-0.20408600478447778,-0.18103003057170938,-0.3840585073809704,-0.08767581185455248,-0.17312433718136305,-0.030775010357972307,-0.6332188050123223,-0.510615236984849
-0.5271439031231845,-0.12300796329435545,-0.08163266839022344,-0.3635771722803557,-0.5492709917399734,-0.5210149071456169,-0.20563817937389686,-0.3437775836354538,1.9673041463308985,0.9474367977894402,3.7069717469772967,4.216227408562949,-0.508033216652425,0.2781406460194459,-0.1590758083359891,-0.2643943620138865,0.8986910741357559,-0.5129406468694071
-0.6018537545727145,-0.41441366830822174,-0.3774397521172542,-0.37587361841290506,-0.6067309770453508,-0.48823238023127113,-0.4180129197294111,-0.35125142670941023,-2.9294338342969577,-1.6260630608211477,-0.8885641783419634,-0.9385914731172386,-0.5219041293978879,-0.5875756194846231,-0.23414176679429335,-0.33092597393420664,0.23489133301655124,-0.37127613022346917
0.5844837024391629,1.7333435354765883,0.9033882770522077,-0.04199239364477273,0.6070958331143282,0.04717523645837636,0.9467330767448694,0.12921474967064067,0.7474699536717012,0.008754664164828282,0.5184506354515164,0.2837831934086757,-0.3537718536953071,0.7123648476570199,-0.18836774281117727,0.026638516288996106,-0.6319645119890024,-0.18442597967376673
-0.04414657186368771,-0.35973339710623453,-0.3684067162523486,-0.21032070253663612,-0.2605319246705616,-0.007986506246205493,-0.2146498298248804,-0.14643297521004958,-0.571835428595315,-0.4082523296099383,-0.938968518117356,-0.7438526518980765,0.11131034753143751,-0.6350446053396795,-0.19134965251751257,-0.19797156116635292,-0.5985166980338041,-0.2285454568084087
-0.11208267940442442,-0.25064937809659305,-0.26564464199421595,-0.2824896581037815,-0.30633089468189,-0.3989574545383295,-0.008108356981206112,-0.22391878394748646,-0.4289080754370958,-0.33553508471399757,-0.3510242256740088,-0.4369637740143577,-0.28458862041198313,-0.45173189790584456,0.17642545436206272,-0.23754628965191113,-0.48841764376461,-0.11342379500192476
0.26538119669540683,-0.5239972134495616,-0.5207940312933065,-0.07323278736008129,0.2851434404844921,-0.09750336940714972,0.2752573914419356,-0.17971294388018894,-0.8308229166131592,-0.5232187000320123,-0.9174350185297674,-0.932496361341991,-0.19968296338513972,-0.7074182734841785,-0.1567827820526031,0.04391356946377875,-0.4654222716704113,-0.3176302257732779
